date,_NAME_,SELL,PORT2,PORT3,PORT4,BUY,asyret
08MAR2017,mret,-0.365676737,-0.448310401,-0.273819204,-0.316988125,-0.213245298,0.1524314395
09MAR2017,mret,0.0389445131,0.2422431219,-0.01711483,0.002467946,-0.125274648,-0.164219161
10MAR2017,mret,0.4198833654,0.3716578332,0.5439952394,0.160292573,-0.002208153,-0.422091518
13MAR2017,mret,0.310268844,0.0879055283,0.0069084035,0.0945345558,-0.011316629,-0.321585473
14MAR2017,mret,-0.612595128,-0.244971756,-0.401286578,-0.372019977,-0.587000785,0.0255943428
15MAR2017,mret,1.0619515935,1.1891984839,1.049180637,0.593896108,0.8103661008,-0.251585493
16MAR2017,mret,0.1212606823,-0.230299787,-0.40169585,0.2542041045,0.0520249771,-0.069235705
17MAR2017,mret,0.1745777995,0.048598822,0.1469571505,-0.417513169,-0.733407222,-0.907985021
20MAR2017,mret,-0.133925371,-0.192782632,-0.295305411,-0.56710332,-0.737151391,-0.60322602
21MAR2017,mret,-1.09982327,-0.563936001,-0.792462221,-1.985126733,-3.139119739,-2.03929647
22MAR2017,mret,-0.020781609,-0.290743918,0.193079417,-0.015646296,0.0958664644,0.1166480737
23MAR2017,mret,-0.09077011,0.0152820855,-0.106543229,0.0944611254,0.1937918597,0.2845619693
24MAR2017,mret,0.0268182411,-0.179073794,-0.160423291,-0.27676305,-0.010561316,-0.037379558
27MAR2017,mret,0.0293960571,-0.083333836,-0.240335918,-0.324946976,-0.12793315,-0.157329207
28MAR2017,mret,0.4614598873,0.4440543343,0.6363927448,1.0968612538,1.6306341872,1.1691742999
29MAR2017,mret,0.35940171,0.0978609113,0.11620254,-0.125359829,0.0720619488,-0.287339761
30MAR2017,mret,0.0245520776,0.1441180796,0.1250807506,0.7990205668,1.1031082706,1.078556193
31MAR2017,mret,0.0842684695,-0.225123573,-0.100745448,-0.404419428,-0.532535848,-0.616804317
03APR2017,mret,-0.261962376,-0.167898142,-0.24108215,-0.315858089,-0.459485858,-0.197523483
04APR2017,mret,-0.058888737,0.0954561178,0.1330582382,-0.039386323,-0.215808666,-0.15691993
05APR2017,mret,-0.108004622,-0.179196471,-0.286717375,-0.521794639,-0.864250301,-0.756245679
06APR2017,mret,0.449843182,0.1491983587,0.2296385841,0.5109159282,0.8110161639,0.3611729819
07APR2017,mret,-0.179017122,-0.074868109,0.0320108906,-0.151472693,-0.31246181,-0.133444689
10APR2017,mret,0.1280336391,0.1372199358,0.1802031625,0.0019105058,0.0682625618,-0.059771077
11APR2017,mret,0.0682343159,0.1068982125,0.1037091166,-0.030298613,-0.039050418,-0.107284733
12APR2017,mret,-0.060461901,0.0676921332,-0.463401368,-0.844059532,-1.214642011,-1.15418011
13APR2017,mret,-0.534036424,-0.698353884,-0.768699734,-1.004514393,-1.275109867,-0.741073443
17APR2017,mret,0.7883548718,0.7119999509,0.6664905859,1.0909106953,1.4102512671,0.6218963952
18APR2017,mret,0.057663474,-0.250427512,-0.216658638,-0.479457487,-0.608955735,-0.666619209
19APR2017,mret,-0.167584362,-0.292586247,-0.224176165,-0.219740317,-0.17843108,-0.010846718
20APR2017,mret,0.8628883245,0.0066398032,0.7911253718,1.2895891697,1.4210480117,0.5581596871
21APR2017,mret,-0.162226823,-0.37709203,-0.188392747,-0.436238692,-0.903004892,-0.740778069
24APR2017,mret,1.25677163,0.7645492059,0.9139067735,1.2838848956,2.2623772253,1.0056055954
25APR2017,mret,0.5333368011,0.3974200503,0.586954705,0.9201612973,0.880457817,0.3471210159
26APR2017,mret,0.0514116058,-0.042724231,0.0855962257,0.1180077843,0.0423580026,-0.009053603
27APR2017,mret,0.039663753,-0.185042062,0.0291461453,-0.072843076,-0.663844934,-0.703508687
28APR2017,mret,-0.466969934,-0.218648322,-0.307561638,-0.709607916,-0.738258517,-0.271288582
01MAY2017,mret,0.1175629455,-0.208527028,-0.269756134,0.1259128218,0.201469187,0.0839062414
02MAY2017,mret,0.2124819971,-0.118651159,0.0606239061,0.0629507056,0.0500741909,-0.162407806
03MAY2017,mret,-0.46986938,-0.116141125,-0.126609257,-0.084904654,0.1787907664,0.6486601467
04MAY2017,mret,-0.116523674,-0.011672577,0.1166840139,-0.018291228,-0.077477151,0.0390465231
05MAY2017,mret,0.5422860589,0.5778917516,0.5730575573,0.3933065714,0.5309659952,-0.011320064
08MAY2017,mret,-0.056309154,0.1084944665,-0.142649438,-0.281222778,0.03974835,0.0960575042
09MAY2017,mret,-0.184096737,-0.348255885,-0.183346541,-0.232377959,-0.039604351,0.1444923861
10MAY2017,mret,0.6367240229,0.204349987,0.2217973131,0.0800488232,0.583953463,-0.05277056
11MAY2017,mret,-0.195866284,-0.011832194,-0.202787231,-0.461214509,-0.744612389,-0.548746105
12MAY2017,mret,0.1597568773,-0.104244252,-0.411604436,-0.440165119,-0.524154487,-0.683911364
15MAY2017,mret,0.7610390452,0.6157711345,0.3666735935,0.5721377367,0.8423254166,0.0812863714
16MAY2017,mret,-0.080588309,-0.167380273,-0.332147735,-0.324403172,0.1718538093,0.2524421182
17MAY2017,mret,-1.342823194,-0.643455563,-1.446133344,-2.077620738,-3.475516877,-2.132693683
18MAY2017,mret,-0.025387896,0.0495299466,0.463146775,0.238439685,0.0847141515,0.1101020476
19MAY2017,mret,0.886247788,0.539420656,0.9089213621,0.8580996086,1.2310067812,0.3447589932
22MAY2017,mret,0.7779144414,0.5244397822,0.354885455,0.4491047027,0.0988623354,-0.679052106
23MAY2017,mret,0.0665874358,0.1159098323,0.0984967005,0.3061490218,0.6883649571,0.6217775213
24MAY2017,mret,0.5218433431,0.3024661275,-0.034933811,0.1290895294,-0.040298433,-0.562141777
25MAY2017,mret,0.2681772629,0.3875669964,0.187415282,0.4347626218,-0.139757954,-0.407935217
26MAY2017,mret,0.0676980024,0.0090452685,-0.032406846,0.1170830312,0.059008786,-0.008689216
30MAY2017,mret,-0.328477427,-0.070082254,0.0002829301,-0.309554199,-1.083134258,-0.754656831
31MAY2017,mret,0.1717323395,0.1328648498,0.2791417451,-0.133151602,-0.938470586,-1.110202925
01JUN2017,mret,1.3257726904,0.805920286,0.9419916693,1.1162839612,1.3233697997,-0.002402891
02JUN2017,mret,0.3589325279,0.0400654177,0.2587375123,-0.091347082,-0.375656702,-0.73458923
05JUN2017,mret,-0.014123748,-0.090593348,-0.307213811,-0.192761694,-0.083067781,-0.068944033
06JUN2017,mret,0.0545898123,-0.017081022,-0.313614065,-0.470781476,-0.172792026,-0.227381838
07JUN2017,mret,-0.263028671,-0.171744671,-0.015184503,0.3192803398,0.2445187529,0.5075474237
08JUN2017,mret,-0.254355643,-0.472721307,-0.072932817,0.4367180976,1.0002206242,1.2545762668
09JUN2017,mret,-0.567804671,0.4636548651,0.7407579075,1.2148184243,1.6232546708,2.1910593415
12JUN2017,mret,-0.291288569,0.0611089281,0.2485767975,0.1076631348,0.0918724673,0.3831610362
13JUN2017,mret,0.9211788453,0.3637526126,0.2548324249,0.4814402269,0.607140099,-0.314038746
14JUN2017,mret,-0.175545036,-0.053568638,0.1459947423,-0.07314305,-0.607884659,-0.432339622
15JUN2017,mret,-0.51144839,-0.011200647,-0.050984085,-0.332196474,-0.65198327,-0.14053488
16JUN2017,mret,0.2853988066,0.2189224187,-0.01924171,0.0360680165,-0.034956972,-0.320355779
19JUN2017,mret,0.6866742887,0.422314553,0.2968030908,0.8011301307,1.068753474,0.3820791854
20JUN2017,mret,-0.735344432,-0.364251825,-0.620869732,-0.774105238,-1.093907827,-0.358563395
21JUN2017,mret,-0.248874253,-0.41376421,-0.439137473,-0.49167008,-0.878720369,-0.629846116
22JUN2017,mret,0.0214149028,-0.164577609,0.0305562334,0.151289368,0.1128751069,0.0914602041
23JUN2017,mret,0.7370357027,0.3397800335,-0.040294394,-0.01843906,0.1325401159,-0.604495587
26JUN2017,mret,-0.098917128,0.0731083818,0.2563063807,0.3405832582,0.4553062737,0.5542234012
27JUN2017,mret,-0.726939507,-0.668642402,-0.670555161,-0.143552372,0.08724247,0.8141819774
28JUN2017,mret,0.8406894283,0.4579345556,0.4310264482,1.1484392431,1.5708696311,0.7301802028
29JUN2017,mret,-1.022062566,-0.928363791,-0.710226198,-0.220716334,0.5742037449,1.5962663106
30JUN2017,mret,0.1106293322,0.4277092753,0.2505417561,0.1579584921,0.3813879807,0.2707586485
03JUL2017,mret,-0.184808632,0.2720468134,0.6969288269,0.7361687805,1.5282933944,1.7131020268
05JUL2017,mret,-0.077085379,-0.309675742,-0.360020098,-0.042964333,0.1276682092,0.2047535886
06JUL2017,mret,-0.965514,-0.787827981,-1.03110579,-0.901176285,-0.878327551,0.087186449
07JUL2017,mret,0.7502338339,0.4525536704,0.3408232061,0.6319819296,0.5551259882,-0.195107846
10JUL2017,mret,0.1403075038,-0.144068391,-0.270852041,-0.046617153,-0.034780607,-0.175088111
11JUL2017,mret,0.1857905733,-0.135560925,-0.029091085,-0.193049871,-0.50433557,-0.690126143
12JUL2017,mret,0.8637579074,0.5086382174,0.6702113701,0.4951320718,0.1810243272,-0.68273358
13JUL2017,mret,-0.073752804,-0.046227796,0.1051211983,0.1875179981,0.8074900772,0.8812428812
14JUL2017,mret,0.6728192473,0.5279473778,0.4938407642,0.2183768234,-0.424833044,-1.097652291
17JUL2017,mret,-0.041253335,-0.047091756,0.0384050653,-0.019281059,-0.0776278,-0.036374466
18JUL2017,mret,0.1078896841,-0.070244023,-0.167914473,-0.258230678,-0.565857257,-0.673746941
19JUL2017,mret,0.6611038462,0.5877576642,0.465836011,0.6278429289,0.5448301708,-0.116273675
20JUL2017,mret,0.0029863376,-0.064957034,0.0069488687,-0.008821204,-0.324538605,-0.327524942
21JUL2017,mret,0.2256444718,0.162310712,-0.248522485,-0.083521862,-0.481559593,-0.707204065
24JUL2017,mret,-0.118230938,-0.33656823,-0.42568816,-0.127838986,0.0660752016,0.1843061395
25JUL2017,mret,0.2788671269,0.3279338784,0.2732959545,0.7539329405,1.527246536,1.2483794091
26JUL2017,mret,0.1377318696,-0.064755849,-0.009892133,-0.242696092,-0.562515674,-0.700247544
27JUL2017,mret,-0.493909186,0.3989387606,0.6719127693,-0.261040447,-0.351840157,0.1420690295
28JUL2017,mret,-0.473549,-0.515703174,0.0173282999,0.1025661931,-0.32040064,0.15314836
31JUL2017,mret,-0.097935476,-0.116208472,0.1096973133,0.1942959577,0.2132871892,0.311222665
01AUG2017,mret,0.2287382128,0.0251060613,0.2200197974,0.3605490192,0.5098750721,0.2811368592
02AUG2017,mret,-0.438167343,-0.085955076,-0.230005902,0.0388777926,-0.219931205,0.2182361372
03AUG2017,mret,-0.303781584,-0.069172201,-0.005976204,-0.050702656,-0.489670163,-0.18588858
04AUG2017,mret,0.539643111,-0.050750638,0.2375459519,0.3124412868,0.7504731016,0.2108299906
07AUG2017,mret,-0.030551661,0.1367933987,0.0068499705,-0.130626887,-0.145262714,-0.114711053
08AUG2017,mret,-0.385306009,-0.445943065,-0.126148353,-0.24909354,-0.089068924,0.2962370853
09AUG2017,mret,-0.259328848,0.036625689,0.1814687294,-0.217720974,-0.281028391,-0.021699543
10AUG2017,mret,-1.44447991,-0.739605538,-0.926226866,-1.41267366,-1.828434355,-0.383954445
11AUG2017,mret,0.4459306269,-0.082805002,-0.075664852,0.0328569732,-0.369197496,-0.815128122
14AUG2017,mret,1.1287601281,0.6434361444,0.6524116152,0.8681480423,1.3292642122,0.2005040841
15AUG2017,mret,0.0311008297,0.0257073081,-0.416248509,-0.017368613,-0.157685648,-0.188786478
16AUG2017,mret,0.3415873169,0.2434459202,0.2075504455,0.2128543072,-0.122758979,-0.464346296
17AUG2017,mret,-1.337551167,-1.202136885,-1.318251214,-1.483095601,-1.728869924,-0.391318757
18AUG2017,mret,0.0145612019,-0.126955476,-0.339623812,-0.210106926,0.0124238629,-0.002137339
21AUG2017,mret,0.2830501,0.2065415466,0.2836120533,0.068525067,-0.238940453,-0.521990553
22AUG2017,mret,0.7845709831,0.6031491807,0.8496862123,1.1324722405,1.1290440433,0.3444730602
23AUG2017,mret,-0.332750269,-0.355070763,-0.303737374,-0.362597379,-0.145191461,0.1875588085
24AUG2017,mret,-0.043338011,-0.179435836,-0.247862231,-0.150202436,-0.024186922,0.0191510893
25AUG2017,mret,0.0137275999,0.3659691701,0.3496451374,0.2780903371,0.3947730694,0.3810454695
28AUG2017,mret,0.1619544543,0.0766796234,-0.038299015,-0.160078073,-0.258677329,-0.420631784
29AUG2017,mret,0.0326840676,-0.027229076,0.0488853542,0.0455958177,-0.262591917,-0.295275985
30AUG2017,mret,0.4255984897,0.0560805329,0.0911151011,0.3489076827,0.5843658496,0.1587673599
31AUG2017,mret,0.6184129637,0.6063603,0.518834028,0.446874726,0.1530097792,-0.465403184
01SEP2017,mret,0.6001181881,0.3732050859,0.1727869521,0.3036971689,0.6873741295,0.0872559414
05SEP2017,mret,-0.485231161,-0.218383589,-0.299691024,-1.17591922,-1.691790919,-1.206559758
06SEP2017,mret,0.1910965068,0.2553411415,0.6021339833,0.0564045681,0.2858760243,0.0947795175
07SEP2017,mret,0.4708853895,-0.077601674,0.4180001755,-0.419726176,-1.027497119,-1.498382508
08SEP2017,mret,-0.238187827,0.0334518523,-0.095577327,0.5117222425,-0.054505442,0.1836823854
11SEP2017,mret,1.000131943,0.7355866535,0.9797841868,1.1227090776,1.6350602522,0.6349283092
12SEP2017,mret,0.0906502502,0.1522852598,0.3823109171,0.5575807709,1.3367126537,1.2460624035
13SEP2017,mret,-0.211412697,-0.016346672,0.1073603139,0.1329892749,0.3877108709,0.5991235682
14SEP2017,mret,-0.115198121,0.1965415935,0.120242899,0.130403618,-0.22057758,-0.105379459
15SEP2017,mret,-0.099064314,0.1461398104,0.2149931562,-0.08042144,0.5036973076,0.6027616212
18SEP2017,mret,0.2263451303,0.1640254453,0.1593894243,0.3297832485,1.0941006268,0.8677554965
19SEP2017,mret,-0.18521885,0.0693818921,0.1015352218,0.1779345183,0.597045022,0.7822638718
20SEP2017,mret,-0.208180868,-0.06392984,0.1250802685,0.6566895485,0.6388405056,0.8470213738
21SEP2017,mret,-0.361194685,-0.280011421,-0.234401936,-0.032316626,0.1478963465,0.5090910317
22SEP2017,mret,0.1569306743,0.227902006,0.1680315423,0.0938294221,0.1712385967,0.0143079224
25SEP2017,mret,-0.640341961,0.4895865511,0.3314328984,-0.250846306,-0.236465672,0.4038762893
26SEP2017,mret,0.0020150066,-0.127756477,0.0339040319,-0.038473184,0.2032388068,0.2012238003
27SEP2017,mret,0.5187358154,-0.388308427,0.0983747613,0.733797829,1.3512191504,0.832483335
28SEP2017,mret,0.0929360402,0.1754576097,0.4108166544,0.0731988094,0.1608712127,0.0679351725
29SEP2017,mret,0.410765216,0.0862859777,0.0714365039,0.2540133593,0.3505379412,-0.060227275
02OCT2017,mret,0.1614853322,0.4141761541,0.5968304741,0.756391527,0.9095740156,0.7480886834
03OCT2017,mret,0.1819132041,0.0795558388,0.4039063301,0.1530711725,0.49572151,0.313808306
04OCT2017,mret,0.1422460558,0.5001323143,0.0336662629,-0.01412996,-0.307058999,-0.449305055
05OCT2017,mret,0.5723783286,0.2427256384,0.2393475488,0.3780450568,0.862203541,0.2898252124
06OCT2017,mret,-0.05836987,-0.183516786,-0.315404689,-0.146909256,0.075075489,0.1334453595
09OCT2017,mret,-0.267917665,-0.050431976,-0.176519847,-0.297824939,-0.453710145,-0.18579248
10OCT2017,mret,0.1549136898,0.3919167215,0.4566967389,0.1075849795,0.4287164006,0.2738027108
11OCT2017,mret,0.3108296089,0.2149612442,0.2020097373,0.0472888558,-0.093463225,-0.404292834
12OCT2017,mret,0.0287007701,0.1097661997,-0.290274547,-0.034838521,-0.69318522,-0.72188599
13OCT2017,mret,0.0557701431,-0.052006458,-0.106420541,0.0367408375,-0.132353845,-0.188123988
16OCT2017,mret,0.0600096583,-0.093790885,0.153010205,0.1018916537,0.471580422,0.4115707637
17OCT2017,mret,-0.268033807,-0.072314828,0.3345023619,0.08116394,-0.346666859,-0.078633051
18OCT2017,mret,-0.119217479,0.0023659946,0.3406771631,0.1594785351,0.4762551517,0.5954726309
19OCT2017,mret,0.0863770593,-0.048845049,0.3872841372,0.2549259896,0.0400124635,-0.046364596
20OCT2017,mret,0.43791764,0.0853756628,0.6461577057,0.8585380676,1.2328117224,0.7948940824
23OCT2017,mret,-0.36607838,-0.275127134,-0.475402368,-0.358691289,-0.15141263,0.2146657501
24OCT2017,mret,0.1340135882,0.067158488,-0.185864248,0.2597363974,0.8810430799,0.7470294917
25OCT2017,mret,-0.448772304,-0.484893414,-0.53969151,-0.475399101,-0.639366104,-0.1905938
26OCT2017,mret,0.1583252833,0.4589086394,0.3784245515,0.1318698211,0.5308912371,0.3725659538
27OCT2017,mret,0.2941654443,-0.139488266,-0.041408875,-0.052679976,0.0386514004,-0.255514044
30OCT2017,mret,-0.199284157,-0.908869682,-0.921440289,-0.459358732,-0.493385178,-0.29410102
31OCT2017,mret,0.9254295785,0.4385794376,0.0072503125,0.1052799281,-0.152332475,-1.077762053
01NOV2017,mret,-0.300820647,0.0332555686,0.3846256025,0.0402466093,0.3199191406,0.6207397873
02NOV2017,mret,-0.146715905,-0.274758611,-0.159573758,0.4141467861,0.5738117334,0.7205276388
03NOV2017,mret,0.2359592885,0.4312685001,0.1525187855,-0.040254877,-0.269310794,-0.505270082
06NOV2017,mret,0.4608381908,-0.365246648,0.0737060914,0.1747999337,-0.206209435,-0.667047625
07NOV2017,mret,-0.116140924,0.3414870202,0.0134424901,-0.029482946,-1.180264854,-1.06412393
08NOV2017,mret,0.3229176944,0.4506374982,0.1247239299,-0.154991741,-0.491413808,-0.814331503
09NOV2017,mret,-0.150966126,-0.172645824,-0.217408642,-0.486973201,-0.501775254,-0.350809128
10NOV2017,mret,0.1664839999,-0.150442231,0.1189845982,0.0641254207,-0.225656595,-0.392140594
13NOV2017,mret,0.2410019392,0.3067788454,-0.184638894,0.1591566889,0.0488284021,-0.192173537
14NOV2017,mret,0.1189879251,0.1801434829,-0.481463604,-0.177168189,-0.337313127,-0.456301052
15NOV2017,mret,-0.981328685,-0.806127794,-0.663978572,-0.41902473,0.0647160712,1.0460447559
16NOV2017,mret,0.893598988,0.7999574875,1.1646656768,0.6253682207,0.7277565668,-0.165842421
17NOV2017,mret,0.0931198343,-0.097143892,-0.108333869,-0.140501377,-0.024200216,-0.117320051
20NOV2017,mret,0.1340429542,0.1882798369,0.179843176,0.3069849781,0.4232844858,0.2892415316
21NOV2017,mret,0.649559611,0.4518423626,0.4298092511,0.5703889084,0.3819600898,-0.267599521
22NOV2017,mret,-0.045782562,0.0650549694,-0.011646318,-0.232172417,-0.255877919,-0.210095356
24NOV2017,mret,0.4152086332,0.2211641335,0.2135492685,0.1042081202,-0.06639277,-0.481601403
27NOV2017,mret,-0.19322302,0.0955981394,-0.011705847,0.0320248584,-0.236748448,-0.043525428
28NOV2017,mret,0.6662492254,0.9071710796,0.9457059902,1.4811403304,2.3538571049,1.6876078795
29NOV2017,mret,-0.863688747,0.225626297,0.5887913247,0.8885946112,1.7879045397,2.6515932872
30NOV2017,mret,1.2078343443,0.6876275438,0.7477579879,1.2247249554,0.643488929,-0.564345415
01DEC2017,mret,0.328826969,-0.24076857,-0.247988093,-0.082053473,-0.056161911,-0.384988879
04DEC2017,mret,-0.655920715,-0.362918846,0.1207799289,0.6475103177,1.0956523448,1.7515730596
05DEC2017,mret,-0.709387969,-0.655431663,-0.650856604,-0.377804811,-0.619012449,0.0903755195
06DEC2017,mret,-1.091743264,-0.430869223,-0.374457051,-0.034732912,-0.389178572,0.7025646922
07DEC2017,mret,0.6098934982,0.4798277389,0.4127911636,0.1462949701,0.7128285548,0.1029350566
08DEC2017,mret,1.0131777228,0.7669795066,0.6090796486,0.4177831823,0.5707771357,-0.442400587
11DEC2017,mret,0.7993807106,0.0848937664,0.1839794036,0.1420545444,-0.048062146,-0.847442856
12DEC2017,mret,-0.406509456,0.2185398772,-0.044095567,0.3752100436,0.3231804606,0.7296899168
13DEC2017,mret,0.3913232104,0.0830046711,0.1565019669,-0.046419732,-0.503896179,-0.895219389
14DEC2017,mret,-0.232565837,-0.771141568,-0.622958847,-0.460308714,-0.697626386,-0.46506055
15DEC2017,mret,0.4200238682,0.8502257405,0.7464076614,0.7631942686,0.8597654856,0.4397416174
18DEC2017,mret,1.7802742328,0.7710972227,0.4518245047,0.3717734115,0.9937300961,-0.786544137
19DEC2017,mret,-0.032088045,-0.011201917,-0.382241039,-0.189819707,-0.228416682,-0.196328636
20DEC2017,mret,0.7542773633,0.4366245752,0.211217477,-0.292597764,0.0419700931,-0.71230727
21DEC2017,mret,1.4882078508,0.4162724901,0.4054438028,0.0661368147,0.4475215474,-1.040686303
22DEC2017,mret,0.0467006671,0.0075881255,0.041612201,-0.084065859,-0.154360194,-0.201060861
26DEC2017,mret,1.1455985588,0.2722286882,0.1523414243,-0.067190954,-0.014627218,-1.160225777
27DEC2017,mret,-0.226021038,-0.074186062,0.0780956164,0.1702521711,0.0579207529,0.2839417911
28DEC2017,mret,0.3600346676,0.2161255029,0.235034201,0.225835538,0.3020202852,-0.058014382
29DEC2017,mret,-0.612826436,-0.509516546,-0.491517256,-0.410651956,-0.653320164,-0.040493729
02JAN2018,mret,2.0687423148,0.9778019349,0.523875643,0.3052781523,0.3365261521,-1.732216163
03JAN2018,mret,0.0949476714,-0.216843243,0.5752187143,0.6530681888,0.3737372967,0.2787896253
04JAN2018,mret,-0.087631668,0.4963528871,0.5779212009,0.5934239819,0.6185857239,0.7062173922
05JAN2018,mret,-0.076841796,0.386596039,0.5368379609,0.6791841346,0.6064097367,0.6832515329
08JAN2018,mret,0.4796988026,0.1359622558,0.2773674505,-0.026655756,0.2751014204,-0.204597382
09JAN2018,mret,-0.717827954,0.0553885709,-0.028247814,0.4008326017,0.3177070197,1.0355349734
10JAN2018,mret,0.3217149556,-0.4269918,-0.263848301,0.0447331706,0.2195419618,-0.102172994
11JAN2018,mret,2.4241686005,1.1070809235,0.8527099028,0.6752167262,0.8605754845,-1.563593116
12JAN2018,mret,0.6269992881,0.4662347612,0.6015685798,0.6479077552,0.8016335395,0.1746342515
16JAN2018,mret,-1.632388522,-1.080860285,-0.376023745,-0.053760445,-0.644900476,0.9874880456
17JAN2018,mret,0.942301401,0.3260066081,0.8070882553,1.1856361996,0.7847208218,-0.157580579
18JAN2018,mret,-0.348050625,-0.448232491,-0.025106273,-0.377718224,-0.145761506,0.2022891184
19JAN2018,mret,1.0592605576,0.595067742,0.3627059692,0.5849447127,0.8512073325,-0.208053225
22JAN2018,mret,1.213667832,0.9086365666,0.7612410989,0.4639890246,0.4240109516,-0.78965688
23JAN2018,mret,0.3316684903,0.3894027474,0.0619946257,-0.32206079,-0.05080844,-0.38247693
24JAN2018,mret,-0.201489874,-0.095884634,0.2785467916,0.2486504957,0.0524942683,0.2539841423
25JAN2018,mret,-0.474054014,-0.067889809,0.397808675,0.2640504323,-0.327952641,0.1461013728
26JAN2018,mret,0.8923244613,0.6466569332,0.8258043801,1.2606348159,1.0247796002,0.1324551388
29JAN2018,mret,-1.081308156,-0.767821206,-0.743128704,-0.597105106,-0.760023851,0.3212843044
30JAN2018,mret,-1.906345731,-0.886320182,-1.142481678,-1.233687199,-1.10073284,0.8056128916
31JAN2018,mret,-0.560454144,0.0648136573,0.1949461997,-0.363110626,-0.298379296,0.2620748482
01FEB2018,mret,0.0963096668,0.281017844,-0.006495223,0.2724838418,0.5342452088,0.437935542
02FEB2018,mret,-2.852422638,-2.212653413,-2.349821036,-2.044845625,-2.018219823,0.8342028146
05FEB2018,mret,-3.740350085,-3.549483244,-3.917564763,-4.580816711,-4.119102951,-0.378752866
06FEB2018,mret,1.8094787711,1.1004463269,1.3568993453,1.4534149885,1.327501806,-0.481976965
07FEB2018,mret,-0.183726948,-0.35357044,-0.143301391,-0.04470701,0.2365107003,0.4202376485
08FEB2018,mret,-4.015114179,-3.202493521,-3.149938273,-3.580800007,-3.993994533,0.0211196464
09FEB2018,mret,1.2560834429,1.196921028,1.2785933663,1.4379765614,1.0480755339,-0.208007909
12FEB2018,mret,1.1960092311,1.1869288763,1.1988218963,1.3029755902,1.4561817653,0.2601725343
13FEB2018,mret,0.0303304413,0.0269217455,0.2755133899,0.2666709962,0.4355419995,0.4052115582
14FEB2018,mret,2.1090079675,1.1411584179,1.1066761114,1.2686297128,1.7907447233,-0.318263244
15FEB2018,mret,1.011080136,0.8716674244,0.9852718946,1.1699584394,0.6554275638,-0.355652572
16FEB2018,mret,-0.715203406,0.0441014303,0.4588254155,0.2291530539,0.0997908375,0.8149942437
20FEB2018,mret,-1.026686038,-0.734771109,-1.32889954,-0.726570082,-0.75462708,0.2720589579
21FEB2018,mret,-1.304519709,-1.06666736,-0.86287565,-0.24946305,-0.044662512,1.2598571966
22FEB2018,mret,0.7200722933,0.2232815912,0.331423913,-0.057610878,-0.259868563,-0.979940856
23FEB2018,mret,1.4227712136,1.6650256583,1.445286629,1.284816283,1.2794915721,-0.143279641
26FEB2018,mret,0.4530191558,0.6935580263,0.9998031296,1.3742264529,0.9797655564,0.5267464006
27FEB2018,mret,-1.497549966,-1.528448366,-1.256212624,-1.198051227,-1.154219953,0.3433300134
28FEB2018,mret,-1.09983335,-1.422070199,-1.318710187,-1.308507205,-1.211921856,-0.112088506
01MAR2018,mret,0.1437018336,-0.714725405,-1.059602051,-1.317813321,-1.347645261,-1.491347095
02MAR2018,mret,1.4225342817,0.578479108,0.5005742189,0.3646369529,0.3008033229,-1.121730959
05MAR2018,mret,1.3941485464,0.9603454121,0.9637251197,1.0911029942,1.2881361746,-0.106012372
06MAR2018,mret,0.6058596094,0.0130630283,0.1059103925,0.2975269082,0.5195322225,-0.086327387
07MAR2018,mret,-0.962146979,-0.519546136,0.0793015246,0.0387849294,-0.111751615,0.8503953639
08MAR2018,mret,-0.257013189,0.0443144189,0.3983569194,0.3678142555,0.6047159853,0.8617291743
09MAR2018,mret,1.5845047844,0.968272335,1.4317946835,1.9855253451,1.7156758547,0.1311710703
12MAR2018,mret,0.3277920379,0.0566832296,-0.312108279,-0.406133351,-0.632959607,-0.960751645
13MAR2018,mret,-1.0565109,-0.358045998,-0.225210752,-0.528481923,-0.48742913,0.56908177
14MAR2018,mret,-0.598642091,-0.252818402,-0.469488624,-0.850651001,-1.129667337,-0.531025246
15MAR2018,mret,-0.87605869,-0.311830249,-0.050986368,0.0170131347,-0.132634789,0.7434239012
16MAR2018,mret,0.7573629913,0.6296820693,0.3539560025,0.2861139909,0.3321033692,-0.425259622
19MAR2018,mret,-1.474057884,-1.037696234,-1.054426312,-1.118985922,-0.909564271,0.5644936128
20MAR2018,mret,0.0083385248,0.0883438444,0.2968176526,-0.075580135,0.1063450656,0.0980065408
21MAR2018,mret,1.92142024,0.4357930169,-0.075918523,-0.09720537,-0.105655308,-2.027075548
22MAR2018,mret,-2.431668622,-1.646797186,-2.841089215,-2.661574691,-2.873994168,-0.442325546
23MAR2018,mret,-1.239460887,-0.973797322,-1.758923438,-2.133204855,-2.237759293,-0.998298407
26MAR2018,mret,1.1743212114,1.7012093708,2.1213308519,2.6001063421,2.4460520036,1.2717307921
27MAR2018,mret,-0.798531244,-0.467829796,-1.479475815,-1.297871771,-1.297707122,-0.499175878
28MAR2018,mret,-0.173689871,-0.416585913,0.1174161674,0.0338904831,-0.095711671,0.0779781992
29MAR2018,mret,1.4629802814,1.2789576286,1.11498326,1.1571245643,1.464302843,0.0013225616
02APR2018,mret,-2.622191537,-1.971625174,-1.803070669,-1.964577969,-2.194769459,0.4274220776
03APR2018,mret,1.1502216849,1.3619447077,1.1742409413,1.3428021408,1.6849756357,0.5347539508
